ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4121181,4,11/13/2017 20:34,11/14/2017 2:34,42.81702,-89.29908,42.81702,-89.29908,0,Closed at US-14/WI-59 - Road closed due to accident.,10083, N Union Rd,L,Evansville,Rock,WI,53536,US,US/Central,KJVL,11/13/2017 20:45,37.4,30.3,100,30.37,5,South,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4121182,4,11/13/2017 20:34,11/14/2017 2:34,42.81702,-89.29908,42.81702,-89.29908,0,Closed at Butts Corners Rd - Road closed due to accident.,10083, N Union Rd,L,Evansville,Rock,WI,53536,US,US/Central,KJVL,11/13/2017 20:45,37.4,30.3,100,30.37,5,South,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4121602,2,11/14/2017 8:30,11/14/2017 14:30,43.025134,-87.898796,43.025134,-87.898796,0,At Lincoln Mem Dr/Exit 1 - Accident.,,Daniel Webster Hoan Memorial Bridge,R,Milwaukee,Milwaukee,WI,53207,US,US/Central,KMKE,11/14/2017 8:52,39,32.8,86,30.3,6,SSW,9.2,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4121603,4,11/14/2017 8:42,11/14/2017 14:42,44.49151,-87.93962,44.4829,-87.94183,0.605,Closed at CR-V/Mason St/Exit 183 - Road closed due to accident.,,I-43 S,R,Green Bay,Brown,WI,54302,US,US/Central,KGRB,11/14/2017 8:53,37,29.3,93,30.24,5,South,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4121615,4,11/14/2017 11:33,11/14/2017 17:33,43.76694,-90.850859,43.76886,-90.85764,0.363,Closed at County Highway X - Road closed due to accident.,7176, State Highway 33,L,Cashton,Monroe,WI,54619-7268,US,US/Central,KY51,11/14/2017 11:35,38.3,31.9,100,30.08,2.5,SSE,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4121616,4,11/14/2017 11:33,11/14/2017 17:33,43.76886,-90.85764,43.76694,-90.850859,0.363,Closed at Highway 33 - Road closed due to accident.,27979, County Highway X,L,Cashton,Monroe,WI,54619-7243,US,US/Central,KY51,11/14/2017 11:35,38.3,31.9,100,30.08,2.5,SSE,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4121620,4,11/14/2017 13:03,11/14/2017 19:03,44.102883,-88.5434,44.141469,-88.543869,2.666,Closed at County Road G - Road closed due to accident.,5850, State Road 76,L,Oshkosh,Winnebago,WI,54904-9710,US,US/Central,KOSH,11/14/2017 12:53,42.1,34.2,73,30.14,7,South,16.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4121621,4,11/14/2017 13:03,11/14/2017 19:03,44.141469,-88.543869,44.102883,-88.5434,2.666,Closed at Green Valley Rd - Road closed due to accident.,6917, State Road 76,R,Neenah,Winnebago,WI,54956-9631,US,US/Central,KATW,11/14/2017 12:45,41,34.3,70,30.09,7,South,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4121655,2,11/14/2017 17:33,11/14/2017 23:33,43.035421,-89.435372,43.03493,-89.44362,0.418,At Seminole Hwy/Exit 258 - Accident.,,W Beltline Hwy E,R,Madison,Dane,WI,53713,US,US/Central,KMSN,11/14/2017 17:53,44.1,37.4,76,30.04,8,South,13.8,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-4121668,4,11/14/2017 20:25,11/15/2017 2:25,43.552793,-88.905072,43.53871,-88.887619,1.308,Closed at US-151-BR/Spring St - Road closed due to accident.,,N10892 State Road 33,L,Fox Lake,Dodge,WI,53933,US,US/Central,KUNU,11/14/2017 20:35,44.1,37.7,75,30,10,SSE,12.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4121669,4,11/14/2017 20:25,11/15/2017 2:25,43.53871,-88.887619,43.552793,-88.905072,1.308,Closed at Point Rd - Road closed due to accident.,,N9046 State Road 33,L,Fox Lake,Dodge,WI,53933-9639,US,US/Central,KUNU,11/14/2017 20:35,44.1,37.7,75,30,10,SSE,12.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4122120,2,11/15/2017 7:32,11/15/2017 13:32,43.0471,-89.30247,43.04538,-89.31248,0.519,At US-51/Stoughton Rd/Exit 266 - Accident.,,W Beltline Hwy W,R,Madison,Dane,WI,53716,US,US/Central,KMSN,11/15/2017 7:36,44.1,40.1,96,29.77,1.8,SSW,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4122134,4,11/15/2017 8:38,11/15/2017 14:38,43.03493,-88.04639,43.034888,-88.045197,0.06,Closed at I-41/US-45/Zoo Fwy - Road closed due to accident.,,W Bluemound Rd,R,Milwaukee,Milwaukee,WI,53226,US,US/Central,KMWC,11/15/2017 8:45,44.6,39.7,81,29.77,3,SW,9.2,,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4122155,2,11/15/2017 13:36,11/15/2017 19:36,43.036171,-87.903545,43.036171,-87.903545,0,At Van Buren St/Milwaukee St/Exit 1 - Accident.,,I-794 W,R,Milwaukee,Milwaukee,WI,53202,US,US/Central,KMKE,11/15/2017 13:52,50,,83,29.71,10,WNW,13.8,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4122164,2,11/15/2017 15:51,11/15/2017 21:51,43.03912,-87.92468,43.039816,-87.92452,0.049,At I-43 - Accident.,,I-43 N,R,Milwaukee,Milwaukee,WI,53233,US,US/Central,KMKE,11/15/2017 15:52,48,,74,29.77,10,WNW,24.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4122165,2,11/15/2017 15:51,11/15/2017 21:51,43.07759,-88.05829,43.07068,-88.05576,0.494,At Burleigh St/Exit 43 - Accident.,,US-45 S,R,Milwaukee,Milwaukee,WI,53222,US,US/Central,KMWC,11/15/2017 15:45,44.6,36.6,76,29.76,10,WNW,19.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4122185,4,11/15/2017 18:18,11/16/2017 0:18,43.95363,-88.304488,43.932907,-88.304258,1.432,Closed at County Road HHH - Road closed due to accident.,,N1798 US Highway 151,R,Malone,Calumet,WI,53049-1109,US,US/Central,KFLD,11/15/2017 17:53,37.9,26.6,76,29.84,10,WNW,25.3,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4122186,4,11/15/2017 18:18,11/16/2017 0:18,43.932907,-88.304258,43.95363,-88.304488,1.432,Closed at Lake Rd - Road closed due to accident.,,N10802 US Highway 151,L,Malone,Fond du Lac,WI,53049-1223,US,US/Central,KFLD,11/15/2017 17:53,37.9,26.6,76,29.84,10,WNW,25.3,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4122197,3,11/15/2017 21:23,11/16/2017 3:23,45.30174,-91.65471,45.30661,-91.66357,0.546,At CR-I/Exit 126 - Accident.,,US-53 N,R,Chetek,Barron,WI,54728,US,US/Central,KY23,11/15/2017 21:15,29.3,20.8,80,30.04,10,NW,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4122198,3,11/15/2017 21:26,11/16/2017 3:26,42.860468,-89.561004,42.860471,-89.561155,0.008,Between Cr-pb and Quarry Rd - Accident.,202, County Road PB,R,Belleville,Dane,WI,53508,US,US/Central,KC29,11/15/2017 21:35,34.7,23.7,68,29.97,10,NW,19.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4122637,3,11/16/2017 8:22,11/16/2017 14:22,42.86924,-87.93722,42.87713,-87.93694,0.545,At WI-100/Ryan Rd/Exit 322 - Accident.,,I-94 W,R,Oak Creek,Milwaukee,WI,53154,US,US/Central,KMKE,11/16/2017 8:52,36,28,70,30.21,10,NW,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4122649,3,11/16/2017 9:23,11/16/2017 16:24,42.846302,-87.948422,42.87713,-87.93694,2.208,At WI-100/Ryan Rd/Exit 322 - Accident.,,I-94 W,R,Oak Creek,Milwaukee,WI,53154,US,US/Central,KMKE,11/16/2017 9:52,36,29.6,70,30.23,10,NNW,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4122658,2,11/16/2017 12:43,11/16/2017 18:43,42.82902,-87.91435,42.82902,-87.91435,0,At 7 Mile Rd - Accident.,8024, State Road 38,R,Caledonia,Racine,WI,53108-9608,US,US/Central,KRAC,11/16/2017 12:53,37,31,65,30.26,10,North,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4122659,2,11/16/2017 10:24,11/16/2017 18:57,42.84539,-87.94945,42.87713,-87.93694,2.283,At WI-100/Ryan Rd/Exit 322 - Accident.,,I-94 W,R,Oak Creek,Milwaukee,WI,53154,US,US/Central,KMKE,11/16/2017 10:52,36,28.5,64,30.24,10,NW,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4123118,4,11/17/2017 1:02,11/17/2017 7:02,42.55504,-89.11028,42.540206,-89.090867,1.424,Closed between Cleophas Rd and CR-Q/W Beloit-Newark Rd/W CR-Q - Road closed due to accident.,4901, W Cleophas Rd,R,Beloit,Rock,WI,53511,US,US/Central,KJVL,11/17/2017 0:55,33.8,27.7,87,30.16,10,SE,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4123119,4,11/17/2017 1:02,11/17/2017 7:02,42.540206,-89.090867,42.55504,-89.11028,1.424,Closed between CR-Q/W Beloit-Newark Rd/W CR-Q and Cleophas Rd - Road closed due to accident.,3102, W Beloit Newark Rd,L,Beloit,Rock,WI,53511,US,US/Central,KJVL,11/17/2017 0:55,33.8,27.7,87,30.16,10,SE,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4123121,2,11/17/2017 7:17,11/17/2017 17:17,45.30174,-91.65471,45.30661,-91.66357,0.546,At CR-I/Exit 126 - Accident.,,US-53 N,R,Chetek,Barron,WI,54728,US,US/Central,KY23,11/17/2017 7:10,33.1,23,82,29.8,10,SSE,15,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4123125,4,11/17/2017 13:01,11/17/2017 19:01,44.45277,-87.97436,44.4501,-87.95668,0.891,Ramp closed to WI-172/Exit 180 - Road closed due to accident.,,WI-172 E,R,Green Bay,Brown,WI,54311,US,US/Central,KGRB,11/17/2017 12:53,41,32.2,79,29.81,10,South,18.4,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4123126,4,11/17/2017 13:01,11/17/2017 19:01,45.099639,-87.656659,45.09969,-87.65971,0.149,Closed at CR-T/Roosevelt Rd - Road closed due to accident.,3910, Hall Ave,R,Marinette,Marinette,WI,54143-1018,US,US/Central,KMNM,11/17/2017 12:56,42.1,33.6,76,29.85,10,SSW,18.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4123127,4,11/17/2017 13:01,11/17/2017 19:01,45.09966,-87.65875,45.099639,-87.656659,0.102,Closed at McAllister Ave - Road closed due to accident.,3920, Hall Ave,R,Marinette,Marinette,WI,54143-1000,US,US/Central,KMNM,11/17/2017 12:56,42.1,33.6,76,29.85,10,SSW,18.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4123130,2,11/17/2017 15:07,11/17/2017 21:07,43.03218,-87.97501,43.0306,-87.98156,0.348,At General Mitchell Blvd/Exit 308 - Accident.,,I-94 W,R,Milwaukee,Milwaukee,WI,53208,US,US/Central,KMWC,11/17/2017 14:45,39.2,32.5,70,29.78,10,South,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4123163,3,11/17/2017 20:25,11/18/2017 2:25,43.126003,-89.310902,43.127225,-89.309124,0.123,At Independence Ln - Accident.,4263, E Washington Ave,R,Madison,Dane,WI,53704,US,US/Central,KMSN,11/17/2017 20:53,39.9,,97,29.62,5,Calm,,0.01,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4123164,3,11/17/2017 20:25,11/18/2017 2:25,43.126545,-89.310572,43.126214,-89.311055,0.033,At Hagan Dr - Accident.,,E Washington Ave,R,Madison,Dane,WI,53704,US,US/Central,KMSN,11/17/2017 20:53,39.9,,97,29.62,5,Calm,,0.01,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-4123165,4,11/17/2017 20:22,11/18/2017 2:22,45.099181,-87.649398,45.09917,-87.650427,0.05,Closed at Owena St - Road closed due to accident.,3047, Hall Ave,L,Marinette,Marinette,WI,54143-1403,US,US/Central,KMNM,11/17/2017 20:22,37.4,,100,29.65,2,Calm,,0.1,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4123166,4,11/17/2017 20:22,11/18/2017 2:22,45.09917,-87.650427,45.099181,-87.649398,0.05,Closed at Lester St - Road closed due to accident.,3152, Hall Ave,R,Marinette,Marinette,WI,54143-1406,US,US/Central,KMNM,11/17/2017 20:22,37.4,,100,29.65,2,Calm,,0.1,Light Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4123468,4,11/18/2017 14:15,11/18/2017 20:15,43.148661,-89.760781,43.14297,-89.74795,0.757,Closed at WI-78/CR-F/Mills St - Road closed due to accident.,10059, US Highway 14,L,Black Earth,Dane,WI,53515,US,US/Central,KC29,11/18/2017 14:15,38.7,30.1,82,29.64,10,NNW,15,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4123470,4,11/18/2017 16:56,11/18/2017 22:56,43.095952,-89.547074,43.095786,-89.551549,0.226,Closed at Wayside Rd - Road closed due to accident.,7202, US Highway 14,R,Middleton,Dane,WI,53562-4223,US,US/Central,KC29,11/18/2017 16:55,36.9,29.6,80,29.7,10,NW,10.4,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-4123471,4,11/18/2017 16:56,11/18/2017 22:56,43.095786,-89.551549,43.095952,-89.547073,0.226,Closed at Schwartz Rd - Road closed due to accident.,7248, US Highway 14,R,Middleton,Dane,WI,53562-4223,US,US/Central,KC29,11/18/2017 16:55,36.9,29.6,80,29.7,10,NW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-4123476,4,11/18/2017 23:09,11/19/2017 5:09,43.144455,-87.915361,43.11418,-87.91835,2.097,Closed at Silver Spring Dr/Exit 78 - Road closed due to accident.,,I-43 S,R,Milwaukee,Milwaukee,WI,53217,US,US/Central,KMWC,11/18/2017 23:15,33.8,24.3,65,29.82,10,WNW,13.8,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4123890,4,11/20/2017 4:02,11/20/2017 10:02,44.34239,-87.84296,44.43309,-87.91278,7.152,Closed between WI-96/CR-KB/Exit 171 and US-141/CR-MM/Exit 178 - Road closed due to accident.,,I-43 N,R,Denmark,Brown,WI,54208,US,US/Central,KMTW,11/20/2017 3:56,32,23.6,73,29.93,10,West,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4123903,2,11/20/2017 11:02,11/20/2017 17:02,44.31044,-90.84644,44.38707,-91.00239,9.349,Between US-12/WI-27/Exit 115 and WI-95/Exit 105 - Accident.,,I-94 W,R,Black River Falls,Jackson,WI,54615,US,US/Central,KBCK,11/20/2017 10:55,45.5,41.3,47,29.65,10,SSW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4123911,2,11/20/2017 13:22,11/20/2017 19:22,44.316902,-90.870921,44.316902,-90.870921,0,At WI-95/Exit 105 - Accident.,,I-94 W,R,Black River Falls,Jackson,WI,54615,US,US/Central,KBCK,11/20/2017 13:15,52.3,,36,29.53,10,South,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4123912,2,11/20/2017 15:00,11/20/2017 21:00,43.03506,-89.41412,43.035333,-89.421996,0.398,At Todd Dr/Exit 259 - Accident.,,W Beltline Hwy W,R,Madison,Dane,WI,53713,US,US/Central,KMSN,11/20/2017 14:53,50,,48,29.63,10,South,16.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4123920,4,11/20/2017 17:38,11/20/2017 23:38,43.787698,-89.505408,43.782354,-89.525432,1.065,Closed at 4th Ln - Road closed due to accident.,,W6870 State Road 82,L,Oxford,Marquette,WI,53952-8954,US,US/Central,KDLL,11/20/2017 17:35,49.3,,47,29.55,10,SSW,17.3,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-4123931,4,11/20/2017 18:11,11/21/2017 0:11,44.36739,-91.31668,44.367347,-91.31668,0.003,Closed at WI-121/Dewey St - Road closed due to accident.,36268, Main St,R,Whitehall,Trempealeau,WI,54773-9139,US,US/Central,KBCK,11/20/2017 18:15,48.6,,47,29.48,10,SW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-4123932,4,11/20/2017 18:11,11/21/2017 0:11,44.367347,-91.31668,44.36739,-91.31668,0.003,Closed at WI-121/Dewey St - Road closed due to accident.,36268, Main St,R,Whitehall,Trempealeau,WI,54773-9139,US,US/Central,KBCK,11/20/2017 18:15,48.6,,47,29.48,10,SW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-4124542,2,11/21/2017 8:07,11/21/2017 14:07,43.04991,-88.25111,43.04819,-88.23772,0.686,At WI-16/Exit 293 - Accident.,,WI-16 E,R,Pewaukee,Waukesha,WI,53072,US,US/Central,KUES,11/21/2017 7:45,42.8,36.6,53,29.64,10,WSW,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4124543,2,11/21/2017 8:07,11/21/2017 14:07,43.070649,-88.517616,43.07071,-88.520601,0.151,At Waukesha/Jefferson County Line - Accident.,,I-94 W,R,Oconomowoc,Waukesha,WI,53066,US,US/Central,KRYV,11/21/2017 8:15,41,34.3,44,29.68,10,WNW,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4124546,4,11/21/2017 9:58,11/21/2017 15:58,43.896289,-90.82989,43.89927,-90.829312,0.208,Closed at Idaho Rd - Road closed due to accident.,19223, State Highway 27,L,Sparta,Monroe,WI,54656-3651,US,US/Central,KCMY,11/21/2017 9:55,30.2,19.8,55,29.89,10,WNW,13.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4126027,4,11/25/2017 18:25,11/26/2017 0:25,44.04045,-88.728769,44.04044,-88.725233,0.176,Closed at Lincoln Ave - Road closed due to accident.,1202, E Main St,L,Omro,Winnebago,WI,54963-1517,US,US/Central,KOSH,11/25/2017 18:53,32,24.8,64,30.13,10,WNW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4126028,4,11/25/2017 18:25,11/26/2017 0:25,44.04044,-88.725233,44.04045,-88.728769,0.176,Closed at Mobile Home Ct - Road closed due to accident.,1412, E Main St,L,Omro,Winnebago,WI,54963-1521,US,US/Central,KOSH,11/25/2017 18:53,32,24.8,64,30.13,10,WNW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4126108,4,11/26/2017 10:01,11/26/2017 16:01,42.695947,-87.958113,42.696657,-87.950268,0.401,Closed between Sylvania Ave and Frontage Rd - Road closed due to accident.,14076, Durand Ave,L,Sturtevant,Racine,WI,53177,US,US/Central,KRAC,11/26/2017 9:53,37,29.8,52,30.2,10,WSW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4126109,4,11/26/2017 10:35,11/26/2017 16:35,42.50881,-88.67826,42.5092,-88.59931,4.021,Closed at US-14 - Road closed due to accident.,,W7653 State Road 67,L,Sharon,Walworth,WI,53585-9735,US,US/Central,KJVL,11/26/2017 10:45,42.8,36.6,53,30.15,10,WSW,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4126110,4,11/26/2017 10:35,11/26/2017 16:35,42.5092,-88.59931,42.50881,-88.67826,4.021,Closed at CR-K (South) - Road closed due to accident.,,W5301 State Road 67,R,Walworth,Walworth,WI,53184-5600,US,US/Central,KBUU,11/26/2017 10:30,42.8,38,61,30.16,10,WSW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4126111,4,11/26/2017 12:56,11/26/2017 18:56,42.5111,-89.024108,42.5111,-89.024112,0,Closed at Harrison Ave - Road closed due to accident.,1100, White Ave,R,Beloit,Rock,WI,53511-4754,US,US/Central,KJVL,11/26/2017 12:45,48.2,,46,30.08,10,SW,11.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4126112,4,11/26/2017 12:56,11/26/2017 18:56,42.5111,-89.024112,42.5111,-89.024108,0,Closed at Dewey Ave - Road closed due to accident.,1100, White Ave,R,Beloit,Rock,WI,53511-4754,US,US/Central,KJVL,11/26/2017 12:45,48.2,,46,30.08,10,SW,11.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4126458,4,11/27/2017 7:51,11/27/2017 13:51,42.516769,-90.617072,42.514715,-90.651783,1.773,Closed between WI-35 and Wisconsin Brg - Road closed due to accident.,,US-61 S,R,Hazel Green,Grant,WI,53811,US,US/Central,KPVB,11/27/2017 7:55,33.6,27.5,99,30.01,10,ESE,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
