listed_price,bed_type,bathrooms,beds
55,Real Bed,1,1
735,Real Bed,4,9
89.9999999999997,Real Bed,1,1
80,Real Bed,1,1
120,Real Bed,1.5,1
349,Real Bed,2,3
150,Real Bed,1,1
118,Real Bed,1,2
137,Real Bed,2,4
219,Real Bed,2,4
268.999999999999,Real Bed,2,4
70,Real Bed,1,1
154,Real Bed,1,4
50,Real Bed,1,1
60,Real Bed,1,1
235,Real Bed,3,10
165,Real Bed,1,2
150,Real Bed,1,1
45,Real Bed,1,1
49,Real Bed,0.5,1
125,Real Bed,1,2
250,Real Bed,3,5
50,Real Bed,1,1
154,Real Bed,1.5,3
44,Real Bed,1,1
125,Real Bed,1.5,4
70,Real Bed,1,1
37,Real Bed,1,1
189,Real Bed,1,3
49,Real Bed,1,1
51,Real Bed,1,1
120,Real Bed,1,2
30,Real Bed,1,1
69,Real Bed,1,1
39,Real Bed,1,1
44,Real Bed,1,1
100,Real Bed,1,1
22,Couch,1,1
250,Real Bed,2,2
50,Real Bed,1,1
55,Real Bed,1,1
125,Real Bed,1,2
118,Real Bed,1,3
120,Real Bed,1,1
54,Real Bed,1,1
45,Real Bed,1,1
40,Real Bed,1,1
45,Real Bed,1,1
53,Real Bed,1,1
34,Real Bed,1,1
42,Real Bed,1,1
35,Real Bed,1,1
34,Real Bed,1,1
49,Real Bed,0.5,1
100,Real Bed,1.5,2
99,Real Bed,1.5,4
38,Airbed,1,1
125,Futon,1,1
70,Real Bed,1,1
92,Real Bed,1,1
37,Real Bed,1,1
60,Real Bed,1,1
69,Real Bed,1,1
245,Real Bed,2.5,5
20,Real Bed,1,NA
150,Real Bed,1,1
113,Real Bed,1.5,2
100,Real Bed,1,1
119,Real Bed,1,2
75,Real Bed,1,1
99,Real Bed,1,2
95,Real Bed,1,1
78,Real Bed,1,3
85,Real Bed,1,2
70,Real Bed,1,2
87,Real Bed,1,1
400,Real Bed,2,3
75,Real Bed,1.5,1
400,Real Bed,2,5
240,Real Bed,1,1
210,Real Bed,1,2
100,Real Bed,1,1
110,Real Bed,1,2
85,Pull-out Sofa,1,2
100,Real Bed,1.5,3
41,Real Bed,1,1
52,Real Bed,1,1
300,Real Bed,3,8
60,Real Bed,1,1
110,Real Bed,1,3
125,Real Bed,1,2
155,Real Bed,1,1
169,Real Bed,2,4
105,Real Bed,1,1
75,Real Bed,1,1
118,Real Bed,1.5,1
100,Real Bed,1,1
97,Real Bed,1,1
55,Real Bed,1,1
65,Real Bed,1,1
398.999999999999,Real Bed,1,3
150,Real Bed,1,2
550,Real Bed,3.5,8
64,Real Bed,1,1
40,Real Bed,1,1
69,Real Bed,1,1
595,Real Bed,2,5
68,Real Bed,1,1
149,Real Bed,1,3
76,Real Bed,1,1
150,Real Bed,1.5,3
150,Real Bed,1,1
95,Real Bed,2,3
100,Real Bed,1,2
300,Real Bed,1,3
100,Real Bed,1,1
150,Real Bed,1,1
35,Real Bed,1,1
145,Real Bed,1,3
95,Real Bed,1.5,3
169,Real Bed,1,1
120,Real Bed,1,3
65,Real Bed,1,1
40,Real Bed,1,1
250,Real Bed,1,1
150,Real Bed,1,2
175,Real Bed,2.5,2
199,Real Bed,1,1
88,Real Bed,1,2
60,Real Bed,1,2
89,Real Bed,1,1
75,Real Bed,1,1
175,Real Bed,1,3
95,Real Bed,1,1
48,Real Bed,1.5,1
69,Real Bed,2.5,1
75,Real Bed,1,2
129,Real Bed,1,1
85,Real Bed,1,3
65,Pull-out Sofa,1,1
120,Real Bed,1,1
78,Real Bed,1,2
59,Real Bed,1.5,1
53,Real Bed,1,2
125,Couch,1,1
135,Real Bed,1,4
72,Real Bed,1,1
175,Real Bed,2,5
43,Real Bed,1,1
350,Real Bed,1.5,4
232,Real Bed,3,5
50,Real Bed,1,1
68,Real Bed,1,1
115,Real Bed,1,1
85.9999999999998,Real Bed,1,3
1200,Real Bed,NA,5
56,Real Bed,1,2
41,Real Bed,1,1
45,Couch,1,1
89,Real Bed,1,1
89,Real Bed,1,1
119,Real Bed,1,2
175,Real Bed,1,1
119,Real Bed,1,3
200,Real Bed,2.5,2
85,Real Bed,1,1
50,Pull-out Sofa,1,1
85,Real Bed,1,2
67,Real Bed,1,1
195,Futon,2.5,3
99,Real Bed,1,2
75,Real Bed,1,1
85,Real Bed,1,2
79,Real Bed,1,2
115,Real Bed,1,2
179,Real Bed,1,2
220,Real Bed,2,5
85,Real Bed,1,1
85,Real Bed,1.5,2
165,Real Bed,2,2
119,Real Bed,2,2
89.9999999999997,Real Bed,1,2
110,Real Bed,1,1
99,Real Bed,1,1
600,Real Bed,1,1
119,Real Bed,2,2
180,Real Bed,1.5,3
55,Real Bed,1,1
175,Real Bed,1,2
135,Real Bed,1,1
45,Airbed,1.5,1
250,Real Bed,2,2
150,Real Bed,1,2
195,Real Bed,1,1
219,Real Bed,2,3
100,Futon,0.5,1
100,Real Bed,1,1
199,Real Bed,2,3
159,Real Bed,1,2
178,Real Bed,1,2
159,Real Bed,1,3
120,Real Bed,1.5,1
65,Real Bed,1,1
361,Real Bed,3,3
99,Real Bed,1,1
99,Real Bed,1,1
876.000000000001,Real Bed,1,1
88,Real Bed,1,1
139,Real Bed,2,2
150,Real Bed,1,1
150,Real Bed,2,2
140,Real Bed,1,1
115,Real Bed,2,3
138,Real Bed,1,1
300,Real Bed,1,2
250,Real Bed,2,3
139,Real Bed,1,2
50,Real Bed,1,1
91,Real Bed,1,4
68,Real Bed,1,1
189,Real Bed,1,3
250,Real Bed,2,3
89,Real Bed,2,4
81.9999999999999,Real Bed,1,1
475.000000000001,Real Bed,2.5,3
225,Real Bed,2,2
65,Real Bed,1,1
175,Real Bed,2,4
81,Real Bed,1,2
150,Real Bed,1,3
325,Real Bed,2,3
299,Real Bed,2,2
110,Real Bed,1,1
175,Real Bed,1,2
34,Real Bed,1,1
59,Real Bed,1,1
100,Real Bed,1,1
199,Real Bed,1,4
289,Real Bed,2,8
55,Real Bed,1,1
380,Real Bed,2,2
300,Real Bed,1,2
385.000000000001,Real Bed,2.5,3
145,Real Bed,1,1
255,Real Bed,2,2
185,Pull-out Sofa,1.5,1
225,Real Bed,1,2
225,Real Bed,2,3
150,Real Bed,1,2
65,Real Bed,1,2
200,Real Bed,2,2
99,Real Bed,1,1
200,Real Bed,1,4
400,Real Bed,3.5,5
34,Futon,1,1
89,Real Bed,1,2
545.000000000001,Real Bed,3,4
50,Real Bed,1,1
95,Real Bed,1,1
409,Real Bed,2,4
99,Real Bed,1,1
109,Real Bed,1.5,1
550,Real Bed,1.5,4
129,Real Bed,1,2
175,Real Bed,1,4
275.000000000001,Real Bed,1,2
80,Real Bed,1,1
67,Real Bed,1.5,2
55,Real Bed,1,1
105,Real Bed,1,3
199,Real Bed,1,1
78,Real Bed,1,2
49,Real Bed,1,2
39,Airbed,1,1
300,Real Bed,2,5
99,Real Bed,1,1
85,Real Bed,1,1
185,Real Bed,1,2
89.9999999999997,Real Bed,1,1
198,Real Bed,1,2
230,Real Bed,1.5,2
91,Real Bed,1,1
35,Real Bed,2,1
50,Real Bed,1,2
80,Couch,1,1
50,Real Bed,1,1
229,Real Bed,1,2
65,Real Bed,1,1
65,Real Bed,1,1
50,Real Bed,1,2
150,Real Bed,1,1
75,Real Bed,1,1
150,Real Bed,1,1
200,Real Bed,1,3
169,Real Bed,1,4
84,Real Bed,1,1
500,Real Bed,2,2
75,Real Bed,1,2
55,Pull-out Sofa,1,1
449,Real Bed,1.5,2
78,Real Bed,1,1
65,Real Bed,1,1
89.9999999999997,Real Bed,1.5,2
290,Real Bed,2,3
300,Real Bed,2,3
150,Real Bed,1,2
70,Real Bed,1,1
175,Real Bed,2.5,6
180,Real Bed,1,2
65,Real Bed,1,1
252,Real Bed,2,3
110,Real Bed,1,1
75,Real Bed,1,1
50,Real Bed,1,4
105,Real Bed,1,1
99,Real Bed,1,3
85,Real Bed,1,1
195,Real Bed,1,2
120,Real Bed,1,1
300,Real Bed,1,2
92.9999999999999,Real Bed,1,2
87,Real Bed,1,2
156,Real Bed,2,1
55,Real Bed,1,1
68,Real Bed,1,2
75,Real Bed,1.5,1
65,Real Bed,1.5,1
65,Real Bed,1,1
175,Real Bed,1,2
121,Real Bed,1,2
80,Real Bed,1,1
99,Real Bed,1,1
199,Real Bed,1,2
450,Real Bed,2,4
116,Real Bed,1,1
105,Real Bed,1,1
98,Real Bed,1,1
120,Real Bed,1,1
125,Real Bed,1,1
75,Real Bed,0,1
300,Real Bed,1,2
60,Real Bed,1,1
70,Real Bed,1,1
74,Real Bed,1,1
280,Real Bed,2,3
85,Real Bed,1,1
70,Real Bed,1,1
84,Real Bed,1,1
300,Real Bed,1,3
78,Real Bed,1,1
85,Real Bed,1,2
100,Real Bed,2,2
121,Real Bed,1,3
115,Real Bed,1,1
60,Real Bed,1,1
130,Real Bed,1,4
78,Real Bed,1,1
85,Pull-out Sofa,1,1
125,Real Bed,2,2
190,Real Bed,2,2
141,Real Bed,1,2
150,Real Bed,2,2
79,Real Bed,1,1
200,Real Bed,1,1
285.000000000001,Real Bed,3.5,4
300,Real Bed,1,2
185,Real Bed,1,1
53,Real Bed,1.5,1
89,Real Bed,1.5,3
50,Real Bed,1,1
235,Real Bed,2.5,1
110,Real Bed,1,1
750,Real Bed,2,2
149,Real Bed,1,2
395,Real Bed,2.5,4
62,Couch,1,1
59,Real Bed,1,1
219,Real Bed,2,3
150,Real Bed,1,3
139,Real Bed,1,2
475.000000000001,Real Bed,2,4
197,Real Bed,1,2
108,Real Bed,2,1
105,Real Bed,1,2
699.999999999999,Real Bed,3,10
125,Real Bed,1,1
95,Real Bed,1,1
550,Real Bed,3,5
80,Real Bed,1,1
94,Real Bed,1,3
120,Real Bed,1,1
120,Real Bed,1,2
135,Real Bed,1,1
89,Real Bed,1,1
53,Real Bed,1,1
99,Real Bed,1,2
300,Real Bed,1,1
210,Real Bed,1.5,3
60,Real Bed,1,1
65,Real Bed,1,1
120,Real Bed,1,1
100,Real Bed,1.5,2
115,Airbed,1.5,1
30,Real Bed,1,2
200,Real Bed,1,1
175,Real Bed,1,1
200,Real Bed,1,2
135,Real Bed,1,1
100,Real Bed,1.5,1
135,Real Bed,2,2
48,Real Bed,1,1
100,Real Bed,1,1
350,Real Bed,1.5,4
220,Real Bed,1,2
120,Real Bed,1,2
275.000000000001,Real Bed,2,2
175,Real Bed,1,3
60,Real Bed,1,2
119,Real Bed,1,2
155,Real Bed,1,4
79,Real Bed,1,3
45,Real Bed,1,1
160,Real Bed,2,3
180,Real Bed,1,2
70,Real Bed,1,1
175,Real Bed,1,3
500,Real Bed,1,1
116,Real Bed,1.5,1
125,Real Bed,1,1
70,Real Bed,1,1
85,Real Bed,1,1
120,Real Bed,1,1
159,Real Bed,1,2
69,Real Bed,1,2
92,Real Bed,1.5,1
64,Real Bed,1,1
62,Real Bed,1,1
65,Real Bed,1,1
89.9999999999997,Real Bed,1,1
60,Real Bed,1,1
94,Real Bed,1,2
47,Real Bed,1,2
495.000000000001,Real Bed,2,9
55,Real Bed,1,2
45,Real Bed,1,1
44,Real Bed,1,1
130,Real Bed,1,1
75,Real Bed,1,1
175,Real Bed,1,1
88,Real Bed,1,1
198,Real Bed,1.5,2
117,Real Bed,1.5,2
89.9999999999997,Real Bed,1,3
150,Real Bed,2.5,2
74,Real Bed,1,1
99,Real Bed,1,2
120,Real Bed,1,1
140,Real Bed,1,2
50,Real Bed,2.5,1
98,Real Bed,1,1
369.999999999999,Real Bed,2,2
195,Real Bed,1,2
150,Real Bed,2,3
89,Real Bed,1,1
99,Real Bed,1,2
34,Real Bed,2,1
229,Real Bed,1,1
49,Real Bed,1,1
60,Real Bed,1,1
47,Real Bed,1,2
52,Real Bed,1.5,1
180,Real Bed,2,4
45,Real Bed,1,1
55,Real Bed,1,1
56,Real Bed,1.5,1
198,Real Bed,1,1
48,Real Bed,1,1
62,Real Bed,1,1
200,Real Bed,2,4
200,Real Bed,1,1
146,Real Bed,1,2
345,Real Bed,1.5,2
148,Real Bed,2,2
79,Real Bed,1,2
42,Real Bed,1,1
52,Real Bed,1,1
80,Real Bed,1,1
79,Real Bed,1,2
85.9999999999998,Real Bed,1,2
53,Real Bed,1.5,1
150,Real Bed,1,2
89,Real Bed,1,1
250,Real Bed,2.5,6
50,Real Bed,1.5,1
80,Real Bed,1,1
97,Real Bed,2,1
70,Real Bed,2,6
45,Real Bed,1,1
60,Real Bed,1,1
649.999999999999,Real Bed,3,6
48,Real Bed,1,2
105,Real Bed,1,3
89.9999999999997,Real Bed,1,1
100,Real Bed,1,1
195,Real Bed,2,5
150,Real Bed,2,2
129,Real Bed,1,2
199,Real Bed,2,2
298,Real Bed,2.5,4
69,Real Bed,1,2
105,Real Bed,1,1
100,Real Bed,4,5
100,Real Bed,1,2
99,Real Bed,1,1
42,Real Bed,1,1
110,Real Bed,1,3
80,Couch,1.5,1
89.9999999999997,Real Bed,1,1
76,Real Bed,1,1
41,Real Bed,1,1
89,Real Bed,1,1
495.000000000001,Real Bed,2,4
50,Real Bed,1.5,1
250,Real Bed,2.5,3
100,Real Bed,1.5,1
120,Real Bed,1,2
375.000000000001,Real Bed,2,2
152,Real Bed,1,3
99,Real Bed,1,1
68,Real Bed,1,2
800.000000000001,Real Bed,3,7
350,Real Bed,2,6
115,Real Bed,1,2
68,Real Bed,1,1
150,Airbed,1,1
175,Real Bed,1,1
60,Real Bed,1.5,1
80,Real Bed,1,1
60,Real Bed,1.5,1
60,Real Bed,1,1
875,Real Bed,1.5,5
68,Real Bed,1,1
48,Real Bed,1,1
55,Real Bed,1,2
96,Real Bed,1,1
56,Real Bed,1.5,1
150,Real Bed,2,3
200,Real Bed,2,6
125,Real Bed,2,2
99,Real Bed,1,1
80,Real Bed,2.5,1
70,Real Bed,2.5,1
60,Real Bed,1,1
160,Real Bed,1,2
225,Real Bed,1,1
115,Real Bed,1,2
85.9999999999998,Real Bed,1,1
89.9999999999997,Real Bed,1,3
150,Real Bed,1,3
89,Real Bed,1,1
50,Real Bed,1,1
350,Real Bed,2,2
155,Real Bed,1,1
66,Real Bed,1,1
179,Real Bed,2,2
599,Real Bed,3,3
85,Real Bed,1,2
600,Real Bed,3,4
199,Real Bed,2.5,3
185,Real Bed,2,3
59,Real Bed,1.5,2
59,Real Bed,1,1
38,Real Bed,1,1
99,Real Bed,1,2
78,Real Bed,1,1
106,Real Bed,1,1
150,Real Bed,1,3
110,Real Bed,1,2
115,Real Bed,1,1
350,Real Bed,3,4
80,Real Bed,1,1
89,Real Bed,1,1
300,Real Bed,2.5,6
388,Real Bed,3,4
120,Real Bed,1,1
48,Real Bed,2.5,1
65,Real Bed,2.5,2
150,Real Bed,1,1
55,Real Bed,2.5,2
59,Real Bed,2.5,2
169,Real Bed,1.5,2
95,Real Bed,1,2
119,Real Bed,1,1
39,Real Bed,1,1
39,Real Bed,1,1
115,Real Bed,1,1
140,Real Bed,2,2
59,Pull-out Sofa,1.5,1
106,Real Bed,1,2
70,Real Bed,1,1
105,Real Bed,1,1
200,Real Bed,2,2
94,Real Bed,1,1
135,Real Bed,1,1
79,Real Bed,1.5,1
79,Real Bed,1,2
89.9999999999997,Real Bed,1,1
95,Real Bed,2,2
350,Real Bed,2,3
400,Real Bed,3,3
190,Real Bed,2,2
51,Real Bed,1,1
89,Real Bed,1,1
195,Real Bed,1,3
1500,Real Bed,7,8
89.9999999999997,Real Bed,1,2
99,Real Bed,1,1
49,Real Bed,1,1
109,Real Bed,2,2
220,Real Bed,2.5,3
70,Real Bed,1,1
67,Real Bed,1,1
200,Real Bed,2,4
79,Real Bed,1,1
110,Real Bed,1,1
100,Real Bed,1,1
61,Real Bed,1,1
575.000000000001,Real Bed,2.5,5
125,Real Bed,1,1
200,Real Bed,1,1
290,Real Bed,1.5,2
65,Real Bed,1,1
150,Real Bed,1,2
350,Real Bed,3.5,4
79,Real Bed,3.5,4
569,Real Bed,3.5,4
85.9999999999998,Real Bed,1,1
120,Real Bed,1,1
50,Real Bed,1,1
53,Real Bed,1,1
105,Real Bed,1,2
190,Real Bed,1.5,3
145,Real Bed,2,2
70,Futon,1,1
295,Real Bed,2,4
30,Real Bed,1.5,1
100,Real Bed,1,2
150,Real Bed,1,2
65,Real Bed,1.5,1
81,Real Bed,1,1
95,Real Bed,1,1
1015,Real Bed,0.5,1
89,Real Bed,1,1
550,Real Bed,2,4
54,Real Bed,1,1
100,Real Bed,1,2
250,Real Bed,2,4
65,Real Bed,1,1
89.9999999999997,Real Bed,1,1
149,Real Bed,2.5,3
44,Airbed,1,1
50,Real Bed,1,1
250,Real Bed,2,2
100,Real Bed,1,1
75,Real Bed,1,1
105,Real Bed,1,1
225,Real Bed,2,2
215,Real Bed,2.5,2
200,Real Bed,2,2
350,Real Bed,2,4
69,Real Bed,1,1
60,Real Bed,1,2
185,Real Bed,1,2
150,Real Bed,1,3
130,Real Bed,1,1
95,Real Bed,1,1
96,Real Bed,1,1
150,Real Bed,1,1
48,Real Bed,1,1
99,Real Bed,1,1
55,Real Bed,1,2
85,Real Bed,1,1
242,Real Bed,2,5
193,Real Bed,1.5,7
48,Real Bed,1,1
99,Real Bed,1,1
80,Real Bed,1,1
98,Real Bed,1,1
40,Real Bed,1,2
129,Real Bed,1,1
89.9999999999997,Real Bed,1,2
105,Real Bed,1,1
75,Real Bed,2,1
100,Real Bed,1,1
214,Real Bed,2,5
99,Real Bed,1,1
133,Real Bed,1,2
60,Real Bed,1,1
78,Airbed,1,1
150,Real Bed,1,1
54,Real Bed,1,1
59,Real Bed,1.5,1
115,Real Bed,1,1
59,Real Bed,1,1
54,Real Bed,1.5,1
130,Real Bed,1,2
55,Real Bed,1,1
110,Real Bed,1,2
50,Real Bed,1,1
100,Real Bed,1,2
250,Real Bed,1.5,3
49,Real Bed,1,1
225,Real Bed,1.5,3
69,Real Bed,1,1
100,Real Bed,1,1
150,Real Bed,1,2
69,Real Bed,1,1
80,Real Bed,1,1
125,Real Bed,1,1
100,Real Bed,1,1
398.999999999999,Real Bed,2,7
67,Real Bed,1,1
50,Real Bed,1,1
120,Real Bed,1,2
62,Real Bed,1,1
59,Real Bed,1,1
59,Real Bed,1,1
59,Real Bed,1,1
39,Airbed,1,1
250,Real Bed,3,2
104,Real Bed,1.5,3
99,Real Bed,1,3
199,Real Bed,2.5,2
168,Real Bed,1,1
59,Real Bed,1,1
60,Futon,1,1
95,Real Bed,1,1
100,Real Bed,2,1
225,Real Bed,2,2
40,Real Bed,1,1
289,Real Bed,1.5,2
75,Real Bed,1,1
99,Real Bed,1,1
65,Real Bed,1.5,1
45,Real Bed,1,1
30,Real Bed,1,NA
85,Real Bed,1,2
89,Real Bed,2.5,2
132,Real Bed,1.5,2
72,Real Bed,1.5,1
60,Real Bed,1,1
50,Real Bed,1,1
70,Real Bed,1,1
59,Real Bed,1,1
138,Real Bed,1,1
200,Real Bed,1,1
599,Real Bed,3,4
67,Real Bed,1,1
60,Real Bed,1,1
750,Real Bed,3.5,4
65,Pull-out Sofa,1,1
199,Real Bed,1,4
59,Real Bed,1,2
105,Real Bed,1.5,1
110,Real Bed,1,2
242,Real Bed,3,3
200,Real Bed,1,3
79,Real Bed,1,1
250,Real Bed,4,5
330.000000000001,Real Bed,3,6
33,Real Bed,1,1
95,Real Bed,1,1
69,Real Bed,1.5,1
250,Real Bed,2,3
89,Real Bed,1,1
99,Real Bed,1,1
100,Real Bed,1,2
135,Real Bed,1,4
89.9999999999997,Real Bed,1,2
89,Real Bed,1,1
445,Real Bed,3,3
60,Real Bed,1,1
200,Real Bed,1,2
47,Real Bed,1,1
85,Real Bed,1,1
445,Real Bed,3,4
249,Real Bed,2,2
183,Real Bed,1,2
250,Real Bed,2,3
250,Real Bed,2.5,3
249,Real Bed,2,4
219,Real Bed,2,3
250,Real Bed,2,3
250,Real Bed,2,3
216,Real Bed,2,6
125,Real Bed,1,1
55,Real Bed,1,1
46,Real Bed,1,1
268.999999999999,Real Bed,2,5
95,Real Bed,1,1
50,Real Bed,1,1
275.000000000001,Real Bed,1,3
75,Real Bed,1,1
185,Real Bed,1,1
50,Real Bed,1,1
79,Real Bed,1,2
110,Real Bed,1,1
95,Real Bed,1,1
79,Real Bed,1,1
159,Real Bed,2,4
79,Real Bed,1,1
109,Real Bed,1,3
60,Real Bed,1.5,1
100,Real Bed,1,4
62,Real Bed,2.5,1
987.000000000001,Couch,0,1
300,Real Bed,2,6
215,Real Bed,1,2
81.9999999999999,Real Bed,2,2
140,Real Bed,1,1
349,Real Bed,2,4
105,Real Bed,1,2
319,Real Bed,3,3
95,Real Bed,1,1
50,Real Bed,1,1
74,Real Bed,1,1
50,Real Bed,1,1
350,Real Bed,3.5,3
60,Real Bed,2.5,1
270,Real Bed,3,6
87,Real Bed,1,1
200,Real Bed,1.5,4
45,Real Bed,1,1
78,Real Bed,1.5,1
48,Real Bed,1.5,1
135,Real Bed,1,2
129,Real Bed,1,1
55,Real Bed,1,1
225,Real Bed,2.5,3
850,Real Bed,3,4
70,Real Bed,1,1
450,Real Bed,3,3
85,Real Bed,1.5,2
63,Real Bed,1.5,1
150,Real Bed,1.5,2
66,Real Bed,1.5,1
50,Real Bed,1,1
150,Real Bed,2.5,7
290,Real Bed,2,6
150,Real Bed,1,1
195,Real Bed,1,1
355,Real Bed,3,7
65,Real Bed,1,1
89.9999999999997,Real Bed,1,2
65,Real Bed,1,1
1274,Real Bed,6.5,5
800.000000000001,Real Bed,4.5,6
75,Real Bed,1,1
45,Real Bed,1,1
75,Real Bed,1.5,1
80,Real Bed,1,1
175,Real Bed,1,1
295,Real Bed,2.5,7
85,Real Bed,1,1
110,Real Bed,1.5,2
70,Futon,1.5,1
59,Real Bed,1,1
100,Real Bed,1,1
349,Real Bed,2,3
110,Real Bed,1,1
45,Real Bed,1.5,1
175,Real Bed,2,2
52,Pull-out Sofa,1,1
220,Real Bed,1,2
287,Real Bed,2.5,4
59,Real Bed,1,1
110,Real Bed,1,1
200,Real Bed,2.5,2
400,Real Bed,1,2
150,Real Bed,1,2
67,Real Bed,1,1
105,Real Bed,1,1
250,Real Bed,1,2
130,Real Bed,1,1
135,Real Bed,1,1
89,Real Bed,1,1
79,Real Bed,1,1
200,Real Bed,2.5,3
275.000000000001,Real Bed,1,1
145,Real Bed,1,1
200,Real Bed,1.5,2
1500,Real Bed,7.5,6
94,Real Bed,2,1
125,Real Bed,2,2
139,Real Bed,2,3
60,Real Bed,1,1
181,Real Bed,0,2
75,Real Bed,1,1
220,Real Bed,2.5,3
85,Real Bed,2.5,3
60,Real Bed,1,1
319,Real Bed,2.5,3
72,Real Bed,1,1
79,Real Bed,1,1
335,Real Bed,2,4
1000,Real Bed,3,8
75,Real Bed,2.5,2
1500,Real Bed,4,5
89.9999999999997,Real Bed,1,1
110,Real Bed,1,1
80,Real Bed,1,1
55,Real Bed,1,1
49,Real Bed,2,2
88,Real Bed,1,1
150,Pull-out Sofa,1,1
100,Real Bed,1,1
49,Real Bed,1,1
50,Real Bed,1,1
40,Couch,1,1
70,Real Bed,2,1
49,Real Bed,4,2
195,Real Bed,1,3
135,Real Bed,1,1
60,Real Bed,1,1
99,Real Bed,1,1
150,Real Bed,1,1
53,Airbed,1,1
70,Real Bed,1,1
69,Real Bed,1,1
130,Real Bed,1,2
250,Real Bed,1,1
34,Real Bed,1,1
189,Real Bed,1,2
65,Real Bed,1,1
100,Real Bed,2,2
45,Real Bed,1,1
50,Real Bed,1,1
49,Real Bed,1,2
44,Real Bed,1,1
50,Real Bed,1,1
101,Real Bed,1,2
100,Real Bed,1,1
100,Real Bed,1,1
43,Real Bed,1,1
50,Real Bed,1,2
44,Real Bed,1,1
300,Real Bed,2,3
47,Real Bed,1,1
70,Real Bed,2.5,1
69,Real Bed,1,2
45,Real Bed,1,1
175,Real Bed,2,2
75,Real Bed,1,1
75,Real Bed,1,1
100,Real Bed,2,1
79,Real Bed,1,2
59,Real Bed,1,1
150,Real Bed,2,5
30,Real Bed,2,5
175,Real Bed,1,1
50,Real Bed,1,1
30,Real Bed,2,5
22,Couch,0.5,1
45,Real Bed,1,1
139,Real Bed,1,3
39,Real Bed,1,1
75,Real Bed,1,1
89.9999999999997,Real Bed,1,1
35,Real Bed,1,1
52,Real Bed,1,1
46,Real Bed,1.5,1
30,Real Bed,2,NA
175,Real Bed,2.5,2
79,Real Bed,1,2
75,Real Bed,1.5,1
79,Real Bed,1,1
39,Real Bed,1,1
125,Real Bed,1,1
70,Real Bed,1.5,1
59,Real Bed,1,1
65,Real Bed,1,1
65,Real Bed,1,1
55,Real Bed,1,1
55,Real Bed,1,1
209,Real Bed,2,3
239,Real Bed,2,4
75,Real Bed,1,1
210,Real Bed,1,1
52,Real Bed,1,3
75,Real Bed,1,2
268.999999999999,Real Bed,1,7
60,Real Bed,1.5,3
80,Real Bed,1,1
53,Real Bed,1,3
75,Real Bed,1,1
65,Real Bed,1.5,1
48,Real Bed,1.5,3
70,Real Bed,1,1
59,Real Bed,1,1
85,Real Bed,1,3
55,Real Bed,1,1
62,Real Bed,1,1
50,Real Bed,1.5,3
70,Real Bed,1,1
100,Real Bed,NA,NA
285.000000000001,Real Bed,2,2
64,Real Bed,1,1
50,Real Bed,1,1
225,Real Bed,2,3
100,Real Bed,1,1
110,Real Bed,2,8
54,Real Bed,1,1
299,Real Bed,2,3
89,Real Bed,1,1
85,Real Bed,1,1
55,Real Bed,2,1
62,Real Bed,1,1
54,Real Bed,1,1
89.9999999999997,Real Bed,1,1
335,Real Bed,2.5,8
380,Real Bed,4,4
130,Real Bed,1,1
300,Real Bed,4,4
69,Real Bed,1,2
80,Real Bed,1,1
65,Real Bed,1,1
100,Real Bed,1,1
59,Real Bed,1.5,1
49,Real Bed,1,1
61,Real Bed,3,10
250,Real Bed,2,4
300,Real Bed,NA,1
49,Real Bed,1,1
182,Real Bed,2,5
65,Real Bed,1,1
39,Real Bed,0,1
81,Real Bed,1.5,1
200,Real Bed,2.5,4
54,Real Bed,1,1
75,Real Bed,1,1
60,Real Bed,1,1
250,Real Bed,1,1
55,Real Bed,1,1
130,Real Bed,1,2
75,Real Bed,1,1
101,Real Bed,1.5,1
99,Real Bed,1,1
31,Real Bed,1,1
150,Real Bed,1,2
50,Real Bed,1,2
300,Real Bed,2,6
75,Real Bed,1,1
80,Real Bed,1,2
1800,Real Bed,8,9
990.000000000002,Real Bed,4.5,6
60,Real Bed,1.5,2
129,Real Bed,1,2
1600,Real Bed,5,5
58,Airbed,1,1
75,Real Bed,1,1
75,Real Bed,1,1
79,Real Bed,1,1
125,Real Bed,1,1
139,Real Bed,2,3
85,Real Bed,1,1
350,Real Bed,2,3
89,Real Bed,1,1
45,Real Bed,1.5,1
85,Real Bed,1,1
35,Real Bed,1,1
56,Futon,1,1
125,Real Bed,1,1
150,Real Bed,2,3
99,Real Bed,1,1
95,Real Bed,1,1
899,Real Bed,3,6
55,Real Bed,1,1
70,Real Bed,1,2
75,Real Bed,1,1
89.9999999999997,Real Bed,1,1
315,Real Bed,3,3
59,Real Bed,1,2
249,Real Bed,2,4
280,Real Bed,2,4
59,Real Bed,1,1
280,Real Bed,2.5,4
89.9999999999997,Real Bed,1,2
65,Real Bed,1,1
215,Real Bed,2.5,5
259,Real Bed,2.5,2
99,Real Bed,1,2
85,Real Bed,1,1
60,Real Bed,1,1
300,Real Bed,1,1
72,Real Bed,1,1
750,Real Bed,4.5,6
185,Real Bed,1,3
95,Real Bed,1,2
55,Real Bed,1,1
325,Real Bed,2,4
49,Real Bed,1,1
153,Real Bed,2,4
69,Real Bed,1,1
99,Real Bed,1,1
70,Real Bed,1,1
99,Real Bed,1,1
149,Real Bed,1.5,5
65,Real Bed,1,1
49,Real Bed,1,1
45,Real Bed,1,1
149,Real Bed,1,2
